Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
1,0.31337092307692305,0.6953390289976662,0.6059048401786394,1,1,0.9983584999999999,0.4899189447198431,1.0,0,0.8131545,0,0.39829933333333334,0.0174485,1.0,0,0,0,1,0
1,0.37056692307692307,0.7224343353060805,0.61071552136301,1,1,0.822047,0.5779689672140971,1.0,0,0.8702624999999999,0,0.6666666666666666,0.250468,1.0,0,0,0,1,0
0,0.423076923076923,0.2870755598168411,0.5291044587749061,1,1,1.0,0.5779689672140971,1.0,0,0.7775945,0,0.0,0.2314865,1.0,0,0,0,1,0
0,0.30730176923076924,0.38047189929669756,0.30404056015694914,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.048972999999999996,1.0,0.0,0,0,0,1,0
0,0.20065442307692305,0.5056852013552406,0.6742201963433287,1,1,1.0,0.5779689672140971,1.0,0,0.37795350000000005,0,0.49602999999999997,0.428859,1.0,0,0,0,1,0
0,0.3247802307692308,0.27863098601195047,0.03908646657703052,0,0,0.7973265,0.10620495346263803,2.0,0,0.458406,0,0.13903966666666667,0.0,0.0,0,0,0,1,0
0,0.18215261538461536,0.475506170303027,0.07941007215101309,0,1,0.1024275,0.8020834828026575,1.0,0,0.06732899999999997,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
1,0.2678379615384615,0.7601847571542986,0.6208399875724093,1,1,1.0,0.24806097841986507,1.0,0,0.1700585,0,0.142753,0.0,1.0,0,0,0,1,0
1,0.23076923076923073,0.4937783332667509,0.2666233859718389,1,1,0.5,0.5779689672140971,1.0,0,0.318163,0,0.3333333333333333,0.0,1.0,0,0,0,1,0
0,0.08685115384615383,0.2857039586198762,0.19178903760161836,1,1,0.8748145,0.2819614651904583,1.0,0,0.5,1,0.18250499999999997,0.8097365,1.0,0,0,0,1,0
1,0.3076923076923077,0.38047189929669756,0.4162920827122799,1,1,0.5,0.5779689672140971,3.0,0,0.5,0,0.0,0.5,2.0,1,0,0,0,0
0,0.7188553461538462,0.44104683038372494,0.28478167868365356,1,1,1.0,0.4428025561575595,1.0,0,0.49986850000000005,0,0.582449,0.3408865,0.0,1,0,0,0,0
0,0.2705049615384615,0.483623538274522,0.0902985820904027,1,1,0.9922124999999999,0.5779689672140971,2.0,0,0.5223469999999999,0,0.6694186666666666,0.6254355,0.0,0,0,0,1,0
0,0.2311383076923076,0.5025900624544626,0.6921818842551053,1,1,1.0,0.5779689672140971,1.0,0,0.35477800000000004,0,0.5308313333333333,0.4629215,1.0,0,0,0,1,0
1,0.15384615384615385,0.7228966086637256,0.31900742983099317,1,1,1.0,0.5779689672140971,2.0,0,0.5,0,0.6666666666666666,0.0,1.0,0,0,0,1,0
0,0.18362757692307685,0.17318890620036065,0.18974567075249976,0,1,0.853067,0.43859997113307747,1.0,0,0.489924,1,0.14841266666666666,0.454418,1.0,0,0,0,1,0
1,0.25585496153846143,0.4759342011897356,0.26705126632551524,1,1,0.5430465,0.8085464660387409,1.0,0,0.5405605,0,0.6645553333333333,0.3369175,1.0,0,0,0,1,0
1,0.5151196538461539,0.44793337176099524,0.45026778985141,1,1,0.887281,0.28302371729998044,1.0,0,0.0,0,0.5405776666666666,0.069157,0.0,0,0,0,1,0
0,0.25671038461538453,0.5132185449613158,0.6951440073660347,1,1,1.0,0.5779689672140971,1.0,0,0.38890250000000004,0,0.5282386666666666,0.4636705,1.0,0,0,0,1,0
1,0.4859626538461538,0.6776718163538238,0.6065476896814441,1,1,0.9870030000000001,0.5779689672140971,1.0,0,0.7829140000000001,0,0.23008966666666666,0.6698455,1.0,0,0,0,1,0
1,0.3743580000000001,0.3602745485225327,0.3883570715245074,1,1,0.018079500000000026,0.5779689672140971,1.0,0,0.0,0,0.114671,0.1646835,1.0,1,0,0,0,0
0,0.3076923076923077,0.34310385170727287,0.32724743993003824,1,1,0.9887925,0.0,1.0,0,0.9196595000000001,0,0.3638246666666667,0.4447585,0.0,0,0,0,1,0
0,0.6042838846153845,0.16516094912519996,0.19861907877615032,1,0,0.515128,0.5563276378838689,1.0,0,0.49216150000000003,0,0.32880466666666663,0.1668365,0.0,0,0,0,1,0
1,0.31090850000000003,0.7581910844019837,0.6140128200368548,1,1,1.0,0.3954688216133908,1.0,0,0.5055114999999999,0,0.30549266666666663,0.0,1.0,0,0,0,1,0
0,0.423076923076923,0.32968460781907805,0.5346610139094826,1,1,1.0,0.5779689672140971,1.0,0,0.8368770000000001,0,0.0,0.169645,1.0,0,0,0,1,0
1,0.6538461538461539,0.5707078489450468,0.6033779536378312,1,0,1.0,0.5779689672140971,1.0,0,1.0,0,0.0,1.0,0.0,1,0,0,0,0
0,0.2685746923076924,0.5680141078980259,0.7062223720472394,1,1,1.0,0.5779689672140971,1.0,0,0.5025649999999999,0,0.44713,0.299635,1.0,0,0,0,1,0
0,0.5562756923076922,0.3979203405984446,0.23796183802947923,1,1,0.5,0.5779689672140971,1.0,0,0.14084149999999995,0,0.5366003333333333,0.0,1.0,1,0,0,0,0
0,0.423076923076923,0.3465965837428162,0.5426619357489196,1,1,1.0,0.5779689672140971,1.0,0,0.808994,0,0.0,0.0780935,1.0,0,0,0,1,0
0,0.20675384615384607,0.6414661104167503,0.8426672482393105,1,1,1.0,0.5779689672140971,1.0,0,0.652358,0,0.2755533333333333,0.457246,1.0,0,0,0,1,0
0,0.17087165384615377,0.338262346788722,0.31900742983099317,1,1,0.04079250000000001,0.5233838954646013,1.0,0,0.058780000000000054,0,0.0,0.808413,1.0,0,0,0,1,0
1,0.3972769230769231,0.6122116260798269,0.5585135045728313,1,1,0.26416550000000005,0.5779689672140971,1.0,0,0.5396764999999999,0,0.5074763333333333,0.114299,1.0,0,0,0,1,0
0,0.25522988461538465,0.5671047800587066,0.702601063095256,1,1,1.0,0.5779689672140971,1.0,0,0.4655815,0,0.5207376666666667,0.4632825,1.0,0,0,0,1,0
1,0.3919856538461538,0.691846296962122,0.34623058676332885,0,1,0.225109,0.9938560722247027,1.0,0,0.5738730000000001,0,0.015612000000000001,0.5,0.0,1,0,0,0,0
1,0.3462264999999999,0.3121296343855282,0.45554495842978127,1,1,0.9402415,0.03072090496958413,1.0,0,0.0031889999999999974,0,0.3589096666666667,0.5290035,0.0,0,0,0,1,0
1,0.34615384615384615,0.47558987412087195,0.3414577343420594,1,1,0.5,0.5779689672140971,2.0,0,1.0,0,0.0,0.5,2.0,0,0,0,1,0
1,0.2989081538461539,0.5714383549916962,0.41871882592809906,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,1.0,1.0,0.0,0,0,0,1,0
1,0.9737610384615386,0.639797741138334,0.44208980994372915,1,1,0.5,0.5779689672140971,1.0,0,0.8401460000000001,0,0.5165643333333333,0.2611295,1.0,1,0,0,0,0
0,0.7692307692307693,0.1521887597186793,0.04212034086117733,1,0,1.0,0.5779689672140971,2.0,0,0.0,0,0.0,0.5,0.0,1,0,0,0,0
0,0.3076923076923077,0.4949596985140672,0.08169249732600031,1,1,0.5,0.5779689672140971,2.0,0,0.5499315,0,0.5452699999999999,1.0,0.0,0,0,0,1,0
0,0.423076923076923,0.344188196620268,0.5396603674529643,1,1,1.0,0.5779689672140971,1.0,0,0.7220625,0,0.0,0.132895,1.0,0,0,0,1,0
1,0.2712366153846154,0.6516094912520001,0.3788331135436048,1,1,0.3858465,0.10960441343172844,1.0,0,0.5,0,0.0,0.682975,1.0,0,0,0,1,0
1,0.47669703846153844,0.5976034075063303,0.5459292183656331,1,1,0.46231599999999995,0.5779689672140971,1.0,0,0.5032975,0,0.05893333333333334,0.255847,1.0,1,0,0,0,0
0,0.30423046153846145,0.47566216378173864,0.30404056015694914,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.32437133333333334,0.770149,0.0,0,0,0,1,0
1,0.6317912692307693,0.7584383911365267,0.4462258220603681,1,1,0.879643,0.40602086352613664,1.0,0,0.7748085,0,0.4757443333333333,0.2596975,1.0,1,0,0,0,0
0,0.12748434615384607,0.5623412718795122,0.7048135630551262,1,1,1.0,0.5779689672140971,1.0,0,0.9618960000000001,0,0.5121849999999999,0.312675,1.0,0,0,0,1,0
1,0.44997373076923075,0.741807964418268,0.6030535542210811,1,1,0.6223270000000001,0.5779689672140971,1.0,0,0.8978759999999999,0,0.279827,0.0,1.0,0,0,0,1,0
0,0.2692307692307693,0.43754268419120246,0.09450438472033168,0,1,1.0,0.5779689672140971,2.0,0,0.5,0,0.0,0.5,0.0,0,0,0,1,0
0,0.28376915384615387,0.47476805481839124,0.11686294232029593,1,1,1.0,0.5779689672140971,2.0,0,0.5,0,0.04660266666666666,0.437732,0.0,0,0,0,1,0
1,0.11538461538461531,0.6277786338395512,0.18729897669940515,1,1,1.0,0.5779689672140971,2.0,0,0.5,0,1.0,1.0,0.0,0,0,0,0,1
0,0.423076923076923,0.34816983504640797,0.5424866362878624,1,1,1.0,0.5779689672140971,1.0,0,0.7921525,0,0.0,0.116054,1.0,0,0,0,1,0
0,0.5384615384615384,0.5516842539802118,0.24417308146077266,1,0,1.0,0.5779689672140971,3.0,0,0.5,0,0.0,0.0,1.0,1,0,0,0,0
1,0.423076923076923,0.8750853683824045,0.3339742995050373,1,1,1.0,0.5779689672140971,2.0,1,0.5,0,0.6666666666666666,1.0,2.0,0,0,0,1,0
1,0.3076923076923077,0.5707078489450468,0.2666233859718389,0,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.3333333333333333,0.0,2.0,0,0,0,1,0
0,0.4147640384615384,0.36736654472542307,0.5278701859334967,1,1,1.0,0.5779689672140971,1.0,0,0.26549599999999995,0,0.005286666666666666,0.2227475,1.0,0,0,0,1,0
0,0.3076923076923077,0.30146500704824186,0.3261525834796425,1,1,0.575027,0.5731320695473379,1.0,0,0.8841625,0,0.69505,0.0,0.0,0,0,0,1,0
0,0.17164280769230766,0.19046803750691987,0.22872781824790223,1,0,0.7508414999999999,0.7445817545855782,1.0,0,0.16868899999999998,0,0.31096266666666667,0.5,0.0,0,0,0,1,0
1,0.3812405384615385,0.5820459115440881,0.5455876294990625,1,1,0.19873399999999997,0.5779689672140971,1.0,0,0.509485,0,0.22181299999999998,0.0310835,1.0,1,0,0,0,0
0,0.5867593846153846,0.3844364164873695,0.2559668325786575,1,1,0.5,0.5779689672140971,1.0,0,0.0,0,0.0,0.0094385,1.0,1,0,0,0,0
0,0.42280376923076923,0.35778626230113186,0.49139974108961815,1,1,1.0,0.5779689672140971,1.0,0,0.7095765,0,0.006468,0.298813,1.0,0,0,0,1,0
0,0.1852395384615384,0.11005720395005936,0.18624664860918821,0,1,0.7840315,0.5779689672140971,1.0,0,0.40899149999999995,1,0.0,0.0,1.0,0,0,0,1,0
1,0.31741946153846146,0.6198172593467679,0.4373431570278241,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,1.0,1.0,0.0,0,0,0,1,0
1,0.5862537307692307,0.5892977059446829,0.5912724575915057,1,1,0.656264,0.5779689672140971,1.0,0,0.604034,0,0.3589066666666666,0.5178555,1.0,1,0,0,0,0
1,0.12079811538461538,0.7781715661935502,0.5377870541770822,1,1,0.5,0.03209334988820389,1.0,0,0.519757,0,0.3333333333333333,1.0,1.0,0,0,0,1,0
1,0.5908217307692308,0.5869349754500508,0.5407824860564713,1,1,0.13160799999999995,0.6705402081625866,1.0,0,0.49089099999999997,0,0.160875,0.0,1.0,1,0,0,0,0
1,0.11526957692307682,0.5567331160838789,0.3414577343420594,1,0,0.5,0.5779689672140971,1.0,0,0.9881145,0,0.3333333333333333,0.060996,1.0,0,0,0,1,0
0,0.2298785384615385,0.4960021915181403,0.6887529295121726,1,1,1.0,0.5779689672140971,1.0,0,0.36406950000000005,0,0.5587563333333333,0.4531235,1.0,0,0,0,1,0
1,0.3224759230769231,0.5242655465573951,0.32260108000781895,1,1,0.8563734999999999,0.5162156983727328,1.0,0,0.2631565,0,0.3333333333333333,0.0868325,1.0,0,0,0,1,0
0,0.26002823076923076,0.5437133676899459,0.7182238109321561,1,1,1.0,0.5779689672140971,1.0,0,0.8058270000000001,0,0.539504,0.434394,1.0,0,0,0,1,0
1,0.3846153846153846,0.47558987412087195,0.32649086466801525,1,1,0.5,0.5779689672140971,2.0,0,0.5,0,0.0,0.5,1.0,0,0,0,1,0
0,0.30693157692307693,0.5231165214215192,0.700218539495889,1,1,1.0,0.5779689672140971,1.0,0,0.5427765,0,0.42388366666666666,0.293966,1.0,0,0,0,1,0
1,0.5534322692307693,0.4410715610571794,0.37887490852716965,1,1,0.544205,0.42801796501700373,1.0,0,0.8866179999999999,0,0.4174906666666667,0.0,1.0,1,0,0,0,0
1,0.11538461538461531,0.6352092500328159,0.5226138362708421,1,1,0.5,0.10016062501107836,1.0,0,0.7191989999999999,0,0.3333333333333333,0.4011525,0.0,0,0,0,1,0
0,0.23971765384615384,0.5134715587743481,0.6899424439298217,1,1,1.0,0.5779689672140971,1.0,0,0.325731,0,0.5519976666666666,0.469991,1.0,0,0,0,1,0
1,0.6227007307692308,0.7472696385326718,0.6480834470634578,1,1,0.5756675,0.5779689672140971,1.0,1,0.24558449999999998,0,0.294514,0.263883,1.0,0,0,0,1,0
1,0.4022165384615385,0.736972166578207,0.4234165147298655,1,1,0.06106350000000005,0.5212720521765406,1.0,0,0.5,0,0.42924999999999996,0.9720885,1.0,0,0,0,1,0
1,0.43416988461538464,0.6045812621394315,0.32420608969448916,1,1,0.4737025,0.6277741154862599,1.0,0,0.5680795000000001,0,0.26132099999999997,0.44434,0.0,0,0,0,1,0
1,0.33851676923076923,0.7719375341235737,0.34967845962952937,1,1,0.5,0.3130765471446648,1.0,0,0.33786649999999996,0,0.35541366666666663,0.5,1.0,1,0,0,0,0
1,0.423076923076923,0.5136370640505419,0.19178903760161836,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.0,0.5,1.0,0,0,0,0,1
0,0.1549006538461538,0.2628052573607045,0.2586854671702947,1,0,1.0,0.7310641006054457,1.0,0,0.5,0,0.9643073333333333,0.5,1.0,0,0,0,1,0
1,0.4492452307692306,0.6891468488366121,0.5904889120303302,1,1,0.6198170000000001,0.5779689672140971,1.0,0,0.8421320000000001,0,0.3264353333333333,0.0,1.0,0,0,0,1,0
0,0.24917292307692307,0.4507374496588117,0.08893715072424263,1,1,1.0,0.6539324429603957,2.0,0,0.45518899999999995,0,0.16020466666666666,0.3125395,0.0,0,0,0,1,0
0,0.34615384615384615,0.20925954461318375,0.0870209498833096,0,0,1.0,0.5779689672140971,2.0,0,0.5,0,0.6666666666666666,1.0,2.0,0,0,0,1,0
1,0.5906825000000001,0.7454433734160482,0.40592188295313714,1,1,0.5225135000000001,0.555205879398724,1.0,0,0.15378150000000002,0,0.4808283333333333,0.4672465,1.0,0,0,0,1,0
0,0.3076923076923077,0.5304425078424773,0.09033082072768062,1,1,0.5,0.5779689672140971,2.0,0,0.11495750000000005,0,0.206511,1.0,0.0,0,0,0,1,0
0,0.1951711153846154,0.6856617262390543,0.8444727840458737,1,1,1.0,0.5779689672140971,1.0,0,0.649578,0,0.566352,0.364861,1.0,0,0,0,1,0
1,0.23374446153846162,0.4793983978328322,0.43852984270710493,1,1,0.5,0.013873848171803815,1.0,0,0.5,0,0.0,0.9329255,0.0,0,0,0,1,0
0,0.920748,0.548490192385616,0.3559370283027321,0,1,0.9218545,0.6026742418423512,1.0,0,0.06503950000000003,0,0.9447909999999999,0.022477,1.0,1,0,0,0,0
0,0.11538461538461531,0.09511797482417439,0.13940499374246396,0,1,0.5,0.5779689672140971,1.0,0,0.0,0,0.0,0.0,0.0,0,0,0,1,0
0,0.24346838461538456,0.5668783992786253,0.8076471828680647,1,1,1.0,0.5779689672140971,1.0,0,0.6681744999999999,0,0.47213333333333335,0.355862,1.0,0,0,0,1,0
1,0.4522506153846154,0.6692310472679264,0.3562839304080371,0,1,0.826479,0.3619688422929115,1.0,0,0.5,0,0.6666666666666666,0.048307,0.0,1,0,0,0,0
1,0.44809303846153836,0.6487939991972045,0.32845990604233255,0,1,0.13892499999999997,0.9998273893075906,1.0,0,0.7479720000000001,0,0.00114,0.5,0.0,1,0,0,0,0
0,0.23076923076923073,0.3424247093670276,0.1543718634165081,1,1,1.0,0.5779689672140971,3.0,1,0.5,0,0.6666666666666666,0.0,1.0,0,0,0,1,0
1,0.2987010384615385,0.8067164704382845,0.377036243554583,1,1,0.5,0.5231070431070937,1.0,0,0.07515499999999997,0,0.13924133333333333,0.5,1.0,1,0,0,0,0
1,0.8494131538461539,0.5707078489450468,0.5889634362891076,1,1,0.5669820000000001,0.5779689672140971,1.0,0,0.5041804999999999,0,0.06734299999999999,0.100258,1.0,1,0,0,0,0
0,0.3048596923076924,0.5052609751875252,0.07953751504628759,1,1,0.7246334999999999,0.8510880382056254,2.0,0,0.13300900000000004,0,0.2886816666666666,0.048617,0.0,0,0,0,1,0
0,0.423076923076923,0.34595548859250114,0.5345628087941164,1,1,1.0,0.5779689672140971,1.0,0,0.852425,0,0.0,0.121669,1.0,0,0,0,1,0
0,0.423076923076923,0.327961070115264,0.5344752002224794,1,1,1.0,0.5779689672140971,1.0,0,0.8522535,0,0.0,0.147495,1.0,0,0,0,1,0
0,0.5316997692307691,0.47558987412087195,0.289073690482905,1,1,1.0,0.5779689672140971,1.0,0,0.573537,0,0.4720253333333333,0.5,2.0,1,0,0,0,0
0,0.18546138461538453,0.38699889472913274,0.2673001803350643,1,0,0.8830180000000001,0.3432403711509715,1.0,0,0.8539635000000001,0,0.23427966666666666,0.4137195,1.0,0,0,0,1,0
0,0.2401208461538461,0.28158535030998966,0.04096531011125715,0,0,1.0,0.040411159513381256,2.0,0,0.7220625,0,0.43939,0.0,0.0,0,0,0,1,0
1,0.2692307692307693,0.5136370640505419,0.21423934211268447,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.3333333333333333,0.5,0.0,0,0,0,1,0
0,0.23076923076923073,0.19023594964834922,0.07205408020926551,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,1.0,0.5,1.0,0,0,0,1,0
0,0.15384615384615385,0.20843582295120644,0.020614221323498272,0,1,1.0,0.15146356141859818,1.0,0,0.6208035000000001,0,0.068675,0.1422265,0.0,0,0,0,1,0
0,0.12002842307692307,0.6802380993145802,0.8470959973599039,1,1,1.0,0.5779689672140971,1.0,0,0.5823590000000001,0,0.6665436666666666,0.470668,1.0,0,0,0,1,0
1,0.4533785384615384,0.6993853476466865,0.3572277037925081,0,1,0.9857940000000001,0.46962389438420193,1.0,0,0.19744150000000005,0,0.6666666666666666,0.2351215,0.0,1,0,0,0,0
1,0.07692307692307687,0.47558987412087195,0.22920621178672862,1,1,1.0,0.5779689672140971,1.0,0,0.5,0,0.0,1.0,1.0,0,0,0,0,1
0,0.1502889999999999,0.38047189929669756,0.3191444515228591,1,1,1.0,0.5779689672140971,1.0,0,0.0,0,0.07172899999999999,0.5979645,0.0,0,0,0,1,0
0,0.7615199615384615,0.4549321523485581,0.07953751504628759,1,1,0.8263895000000001,0.917680314868913,2.0,0,0.30057,0,0.05823066666666666,0.048491,0.0,0,0,0,1,0
1,0.14311696153846154,0.6194577134019323,0.30488987762690734,1,1,0.34378450000000005,0.47516431778261525,1.0,0,0.5395654999999999,0,0.9771756666666667,0.340865,0.0,0,0,0,1,0
0,0.423076923076923,0.3626011341867317,0.5363030366648569,1,1,1.0,0.5779689672140971,1.0,0,0.854714,0,0.0,0.114243,1.0,0,0,0,1,0
1,0.42136003846153847,0.7236271147103754,0.49471333868453793,1,1,1.0,0.5779689672140971,1.0,0,0.7401385,0,0.5989263333333332,0.798281,1.0,0,0,0,1,0
1,0.12031561538461533,0.624824269541512,0.3060895769993697,1,1,0.28504450000000003,0.5779689672140971,1.0,0,0.5,0,0.9026273333333333,0.0,0.0,0,0,0,1,0
1,0.23022692307692305,0.6287355206662824,0.47757791177998676,1,1,0.5,0.5779689672140971,1.0,0,0.304064,0,0.159378,0.0,0.0,0,0,0,1,0
0,0.576923076923077,0.38047189929669756,0.2366896466237507,1,1,0.5,0.5779689672140971,1.0,0,0.0,0,0.0,0.0,1.0,0,0,0,1,0
1,0.16682323076923078,0.7798285213149874,0.3572165609580359,1,1,0.60616,1.0,1.0,0,0.687022,0,0.6666666666666666,0.311319,1.0,0,0,0,1,0
1,0.43688150000000003,0.5808226943878494,0.3207195948210948,1,1,0.471565,0.8142392426399898,1.0,0,0.6839980000000001,0,0.07851,0.4399885,1.0,0,0,0,1,0
1,0.07692307692307687,0.6658258237692212,0.43125895238632395,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,0.3333333333333333,0.5,1.0,0,0,0,0,1
0,0.668609923076923,0.3627571276654433,0.05451008021291742,1,1,1.0,0.6250591898523483,2.0,0,0.8608845,0,0.4809566666666667,0.0,0.0,0,0,0,1,0
0,0.13392576923076926,0.47558987412087195,0.07953751504628759,0,1,0.29609149999999995,0.8037623222510799,1.0,0,0.04319550000000005,0,0.20630433333333334,0.5,1.0,0,0,0,1,0
1,0.12031726923076924,0.4745188457243521,0.0951522256741727,1,1,0.9267565,0.5779689672140971,1.0,0,0.5,0,0.22682133333333332,0.6294405,1.0,0,0,0,1,0
1,0.211210576923077,1.0,0.6086383219049932,1,1,0.5,0.5779689672140971,1.0,0,1.0,0,0.255671,0.5,1.0,0,0,0,1,0
0,0.46723961538461534,0.40034394659696426,0.07623211181251427,1,1,0.502073,0.7651211608892023,2.0,0,0.5103819999999999,0,0.359573,0.633645,0.0,0,0,0,1,0
1,0.15384615384615385,0.4565662791560374,0.1543718634165081,0,1,0.5,0.5779689672140971,3.0,0,0.0,0,0.3333333333333333,0.5,1.0,0,0,0,1,0
1,0.28216215384615384,0.6386563254404436,0.4915431536348348,1,1,0.6268535,0.5779689672140971,1.0,0,0.762216,0,0.19405333333333333,0.087847,1.0,0,0,0,1,0
0,0.40541788461538464,0.41606314311640746,0.4892926752431669,1,1,1.0,0.5779689672140971,1.0,0,0.20602450000000005,0,0.047985,0.3765385,1.0,0,0,0,1,0
0,0.06199373076923076,0.7230259691094867,0.03115359909400145,0,1,0.9729835,0.5779689672140971,1.0,0,0.976596,0,0.943637,0.7333335,1.0,0,0,0,1,0
0,0.2577210769230769,0.6459556788284511,0.7363420298504186,1,1,1.0,0.5779689672140971,1.0,0,0.9163295,0,0.501925,0.4615025,1.0,0,0,0,1,0
1,0.3618771153846154,0.6269168649876442,0.5939490876634027,1,1,0.8681490000000001,0.5749738129744157,1.0,0,0.5227805000000001,0,0.28498566666666664,0.214226,1.0,0,0,0,1,0
0,0.423076923076923,0.3285431921211881,0.5376448988489182,1,1,1.0,0.5779689672140971,1.0,0,0.8536005,0,0.0,0.083636,1.0,0,0,0,1,0
1,0.4228748461538461,0.6878969986474224,0.4989252328304242,1,1,1.0,0.5779689672140971,1.0,0,0.9290855,0,0.6044393333333333,0.3401075,1.0,0,0,0,1,0
1,0.6872050384615386,0.47068368897944124,0.47629144198058915,1,1,0.8001084999999999,0.2298579359137436,1.0,0,0.0,0,0.6618453333333333,0.0,0.0,0,0,0,1,0
1,0.3076923076923077,0.6494940674919101,0.49215969138075255,1,1,0.6310855,0.5779689672140971,1.0,0,0.517075,0,0.10578766666666667,0.2543315,1.0,0,0,0,1,0
1,0.23076923076923073,0.6658258237692212,0.24417308146077266,0,1,1.0,0.5779689672140971,1.0,0,0.5,0,0.3333333333333333,0.5,0.0,0,0,0,1,0
0,0.2258333461538461,0.6324451216844253,0.7369768571110782,1,1,1.0,0.5779689672140971,1.0,0,0.8744544999999999,0,0.663057,0.4162575,1.0,0,0,0,1,0
0,0.2238636538461538,0.18465442688566647,0.21029768228219792,1,0,0.6518280000000001,0.5779689672140971,1.0,0,0.0815555,0,0.6421269999999999,0.5599385,0.0,0,0,0,1,0
1,0.1923076923076923,0.7989909885230655,0.2666233859718389,0,1,0.5,0.5779689672140971,2.0,0,0.0,0,0.3333333333333333,0.5,1.0,0,0,0,1,0
1,0.038461538461538436,0.7038730136988911,0.2366896466237507,1,1,0.5,0.5779689672140971,2.0,0,0.5,0,0.6666666666666666,0.5,1.0,0,0,0,1,0
1,0.6104124615384615,0.4199915154766458,0.4658787363115722,1,1,0.953872,0.9961700683774679,1.0,0,0.0,0,0.6665833333333333,0.0,0.0,0,0,0,1,0
1,0.2547904615384615,0.6470894850883551,0.5010096987036676,1,1,0.7453879999999999,0.5779689672140971,1.0,0,0.8272584999999999,0,0.037484666666666666,0.3781695,1.0,0,0,0,1,0
1,0.15000973076923074,0.5713907960042843,0.30275883485523825,1,1,0.5,0.25220869941008506,1.0,0,0.522502,0,0.43122166666666667,0.480903,2.0,0,0,0,1,0
1,0.6047231153846154,0.6264945411794249,0.6090029223336878,1,1,0.7597959999999999,0.5779689672140971,1.0,0,0.6145725,0,0.11690566666666666,0.570174,1.0,1,0,0,0,0
1,0.7307692307692307,0.6277786338395512,0.25165651629779473,0,1,0.5,0.5779689672140971,1.0,0,0.5,0,1.0,0.5,1.0,1,0,0,0,0
0,0.23076923076923073,0.19023594964834922,0.13192155890544194,0,1,0.5,1.0,2.0,0,0.5,1,0.6666666666666666,0.0,1.0,1,0,0,0,0
1,0.5723577307692308,0.5862862708617498,0.5189789748183689,1,1,1.0,0.5779689672140971,1.0,0,0.13558899999999996,0,0.6482426666666666,0.0,1.0,1,0,0,0,0
0,0.3257514615384616,0.10863614140618649,0.19039793441632946,1,0,0.626236,0.9943667297743737,1.0,0,0.5,0,0.31142866666666663,0.445313,0.0,0,0,0,1,0
1,0.11538461538461531,0.5136370640505419,0.1019878195573537,1,1,0.5,0.5779689672140971,1.0,0,0.5,0,0.0,1.0,1.0,0,0,0,1,0
1,0.1049970384615384,0.5381052118943126,0.08864083663843592,0,1,0.5256415000000001,0.42851005320123203,1.0,0,0.67876,0,0.097103,0.448971,1.0,0,0,0,1,0
0,0.23162330769230766,0.5515891360053877,0.720818347723891,1,1,1.0,0.5779689672140971,1.0,0,0.3316065,0,0.3646783333333333,0.3933325,1.0,0,0,0,1,0
1,0.1709091923076923,0.5606881214770683,0.3585191425926375,1,1,0.721268,0.5779689672140971,1.0,0,0.9128145000000001,0,1.0,0.0,1.0,0,0,0,1,0
1,0.8960484230769229,0.6451072264930193,0.4542051691571699,1,1,0.5070969999999999,0.1770905518224566,1.0,0,0.5923535,0,0.6668536666666666,0.4269455,2.0,1,0,0,0,0
1,0.2678252692307691,0.47031653359661973,0.2709420762162843,1,1,0.602457,0.8410479199356486,1.0,0,0.4076465,0,0.32977199999999995,0.0,1.0,0,0,0,1,0
1,0.18088826923076928,0.48346754479581033,0.29499260849915987,1,0,0.32525250000000006,0.5779689672140971,1.0,0,0.5,0,0.5774466666666667,0.5,1.0,0,0,0,1,0
1,0.3894075,0.6116276017144062,0.5525439087358601,1,1,0.22887900000000005,0.5779689672140971,1.0,0,0.5101245000000001,0,0.5189029999999999,0.000665,1.0,0,0,0,1,0
1,0.6361827307692308,0.7192669067444353,0.39006801671473057,1,1,0.5,0.45088824871470434,1.0,0,0.517552,0,0.19947933333333334,0.008508,1.0,1,0,0,0,0
1,0.19204438461538464,0.593675035146092,0.12077928569072888,1,1,0.5,1.0,1.0,0,0.7712075,0,0.6666666666666666,0.9037325,0.0,1,0,0,0,0
0,0.34615384615384615,0.6087550388747163,0.27410682080886095,0,0,0.5,0.5779689672140971,1.0,0,1.0,0,0.3333333333333333,0.5,1.0,0,0,0,0,1
1,0.38684146153846144,0.597316151222361,0.5515152582334676,1,1,0.206283,0.5779689672140971,1.0,0,0.5012475000000001,0,0.5309316666666666,0.0009335,1.0,0,0,0,1,0
